Iteration	Posterior	Likelihood	Prior	beta_categories[1]	beta_categories[2]	beta_categories[3]	beta_categories[4]	beta_scale	br_lengths[1]	br_lengths[2]	br_lengths[3]	br_lengths[4]	br_lengths[5]	br_lengths[6]	br_lengths[7]	br_lengths[8]	br_lengths[9]	br_lengths[10]	br_lengths[11]	br_lengths[12]	br_lengths[13]	br_lengths[14]	br_lengths[15]	br_lengths[16]	br_lengths[17]	br_lengths[18]	br_lengths[19]	br_lengths[20]	br_lengths[21]	br_lengths[22]	br_lengths[23]	br_lengths[24]	br_lengths[25]	br_lengths[26]	br_lengths[27]	br_lengths[28]	br_lengths[29]	br_lengths[30]	br_lengths[31]	br_lengths[32]	br_lengths[33]	br_lengths[34]	br_lengths[35]	br_lengths[36]	br_lengths[37]	br_lengths[38]	br_lengths[39]	br_lengths[40]	br_lengths[41]	br_lengths[42]	br_lengths[43]	br_lengths[44]	br_lengths[45]	br_lengths[46]	br_lengths[47]	br_lengths[48]	br_lengths[49]	br_lengths[50]	br_lengths[51]	br_lengths[52]	br_lengths[53]	br_lengths[54]	br_lengths[55]	br_lengths[56]	br_lengths[57]	br_lengths[58]	br_lengths[59]	br_lengths[60]	br_lengths[61]	br_lengths[62]	br_lengths[63]	br_lengths[64]	br_lengths[65]	br_lengths[66]	br_lengths[67]	matrix_probs[1]	matrix_probs[2]	matrix_probs[3]	matrix_probs[4]	rate_categories[1]	rate_categories[2]	rate_categories[3]	rate_categories[4]	rate_categories[5]	rate_categories[6]	rate_log_sd	rel_br_lengths[1]	rel_br_lengths[2]	rel_br_lengths[3]	rel_br_lengths[4]	rel_br_lengths[5]	rel_br_lengths[6]	rel_br_lengths[7]	rel_br_lengths[8]	rel_br_lengths[9]	rel_br_lengths[10]	rel_br_lengths[11]	rel_br_lengths[12]	rel_br_lengths[13]	rel_br_lengths[14]	rel_br_lengths[15]	rel_br_lengths[16]	rel_br_lengths[17]	rel_br_lengths[18]	rel_br_lengths[19]	rel_br_lengths[20]	rel_br_lengths[21]	rel_br_lengths[22]	rel_br_lengths[23]	rel_br_lengths[24]	rel_br_lengths[25]	rel_br_lengths[26]	rel_br_lengths[27]	rel_br_lengths[28]	rel_br_lengths[29]	rel_br_lengths[30]	rel_br_lengths[31]	rel_br_lengths[32]	rel_br_lengths[33]	rel_br_lengths[34]	rel_br_lengths[35]	rel_br_lengths[36]	rel_br_lengths[37]	rel_br_lengths[38]	rel_br_lengths[39]	rel_br_lengths[40]	rel_br_lengths[41]	rel_br_lengths[42]	rel_br_lengths[43]	rel_br_lengths[44]	rel_br_lengths[45]	rel_br_lengths[46]	rel_br_lengths[47]	rel_br_lengths[48]	rel_br_lengths[49]	rel_br_lengths[50]	rel_br_lengths[51]	rel_br_lengths[52]	rel_br_lengths[53]	rel_br_lengths[54]	rel_br_lengths[55]	rel_br_lengths[56]	rel_br_lengths[57]	rel_br_lengths[58]	rel_br_lengths[59]	rel_br_lengths[60]	rel_br_lengths[61]	rel_br_lengths[62]	rel_br_lengths[63]	rel_br_lengths[64]	rel_br_lengths[65]	rel_br_lengths[66]	rel_br_lengths[67]	tree_length
65052	-2607.844	-2711.864	104.0202	0.242856	0.427118	0.572882	0.757143	2.661931	0.11604	0.00564916	0.0189714	0.0277145	0.00718847	0.254592	0.00836382	0.00535018	0.0787335	0.0151239	0.0289621	0.00217265	0.0191653	0.00927219	0.00663593	0.0156895	0.00521968	0.0231183	0.0038669	0.00143297	0.00695255	0.00802637	0.00356921	0.0861894	0.0116169	0.0197103	0.0242551	0.00727869	0.0106021	0.0120226	0.00803665	0.0176453	0.00770885	0.0144099	0.0537657	0.0681057	0.0457237	0.0619824	0.019086	0.0646201	0.00885773	0.033391	0.0477624	0.0404329	0.0241516	0.00891797	0.0499125	0.00870696	0.0108496	0.0426099	0.069063	0.0810852	0.00372326	0.0305199	0.00945042	0.134685	0.0330507	0.0846799	0.0114148	0.0257579	0.060643	0.0242154	0.0468489	0.0367348	0.082158	0.0259879	0.0433	0.700408	0.112552	0.070657	0.116383	0.273062	0.530962	0.820776	1.21836	1.88337	3.66217	0.938583	0.0508173	0.00247393	0.0083081	0.012137	0.00314803	0.111493	0.00366275	0.00234299	0.0344796	0.00662317	0.0126833	0.000951466	0.00839303	0.00406055	0.00290606	0.00687086	0.00228584	0.0101242	0.00169342	0.000627538	0.00304471	0.00351497	0.00156306	0.0377447	0.00508736	0.00863169	0.010622	0.00318754	0.00464297	0.00526503	0.00351947	0.00772736	0.00337592	0.00631049	0.0235455	0.0298254	0.0200237	0.0271438	0.00835827	0.028299	0.00387905	0.0146229	0.0209165	0.0177067	0.0105767	0.00390543	0.0218581	0.00381302	0.00475136	0.0186601	0.0302446	0.0355095	0.00163052	0.0133655	0.0041386	0.0589822	0.0144738	0.0370837	0.00499884	0.0112801	0.0265573	0.0106046	0.0205165	0.0160872	0.0359793	0.0113808	0.0189623	2.283481
65088	-2606.026	-2710.976	104.9503	0.213369	0.416296	0.583704	0.786631	2.057717	0.0538373	0.0220259	0.0256325	0.0176667	0.00231445	0.155216	0.0013251	0.000778656	0.101723	0.00325474	0.0216338	0.0010906	0.00985737	0.0151939	0.00500086	0.0162392	0.0406484	0.0343163	0.00337159	0.0108049	0.000992651	0.00435585	0.00183328	0.0498222	0.0104188	0.0228591	0.0277839	0.0171428	0.0180472	0.00507263	0.017789	0.0222578	0.00875351	0.0105726	0.0390622	0.0381577	0.0330467	0.0189814	0.00962279	0.0282827	0.0152279	0.0376584	0.021241	0.0338791	0.026253	0.0162586	0.0309615	0.00242499	0.0101319	0.0345934	0.0402548	0.063645	9.07503e-05	0.0160383	0.0031457	0.057372	0.05975	0.0885547	0.0267541	0.0374903	0.0667807	0.0333833	0.088062	0.0361283	0.053107	0.0286942	0.0227687	0.801244	0.0248407	0.00272935	0.171186	0.237063	0.495586	0.803309	1.24485	2.01781	4.21829	1.040807	0.028676	0.0117319	0.0136529	0.00941002	0.00123277	0.0826747	0.000705801	0.000414744	0.0541819	0.00173361	0.0115231	0.0005809	0.00525044	0.00809288	0.00266366	0.00864967	0.021651	0.0182783	0.00179585	0.00575514	0.000528727	0.00232011	0.000976479	0.0265373	0.0055495	0.0121757	0.0147988	0.00913096	0.0096127	0.00270189	0.00947518	0.0118554	0.00466248	0.00563139	0.0208062	0.0203244	0.017602	0.0101103	0.0051255	0.0150645	0.00811099	0.0200584	0.0113138	0.0180454	0.0139835	0.00866	0.0164914	0.00129165	0.00539669	0.0184259	0.0214414	0.0339	4.83374e-05	0.00854264	0.00167553	0.0305587	0.0318253	0.0471679	0.0142503	0.0199689	0.0355702	0.0177813	0.0469055	0.0192434	0.028287	0.0152837	0.0121276	1.877436
65124	-2600.942	-2706.723	105.7808	0.0212317	0.266309	0.733691	0.978768	0.3346574	0.0311311	0.0156384	0.0205873	0.0429029	0.0202395	0.338926	0.0100648	0.0119814	0.0620507	0.013284	0.0252391	0.0299164	0.00640869	0.00564754	0.0192604	0.0243398	0.0451638	0.0285952	0.0148016	0.00664785	0.00221715	0.0131556	0.0275578	0.0496418	0.0184271	0.0253611	0.0177116	0.00984784	0.021857	0.00456284	0.0287172	0.0337437	0.00249053	0.00423863	0.0795988	0.0379562	0.00108866	0.0559571	0.000444507	0.0572468	0.0730154	0.0813398	0.0220465	0.084913	0.07969	0.0238151	0.0171503	0.0157752	0.00942549	0.118613	0.0377179	0.0303618	0.0843069	0.0283202	0.0680769	0.0281919	0.00456684	0.0201125	0.0701091	0.0337148	0.100641	0.0289076	0.0679189	0.00762825	0.0483634	0.0165711	0.0527237	0.422917	0.417755	0.138633	0.020694	0.334194	0.585939	0.846397	1.18148	1.70666	2.99228	0.7925087	0.0123602	0.00620899	0.00817387	0.017034	0.0080358	0.134566	0.00399609	0.00475704	0.0246363	0.00527424	0.0100208	0.0118779	0.00254448	0.00224228	0.00764707	0.00966375	0.0179317	0.0113533	0.00587676	0.00263943	0.000880286	0.00522325	0.0109414	0.0197096	0.00731621	0.0100693	0.00703213	0.00390994	0.008678	0.00181161	0.0114018	0.0133975	0.00098883	0.00168289	0.0316036	0.01507	0.000432238	0.022217	0.000176485	0.022729	0.0289897	0.0322948	0.00875326	0.0337135	0.0316398	0.00945544	0.0068093	0.00626331	0.00374226	0.0470936	0.0149753	0.0120547	0.0334729	0.0112441	0.027029	0.0111932	0.0018132	0.00798539	0.0278358	0.013386	0.0399581	0.0114774	0.0269662	0.00302869	0.019202	0.00657934	0.0209332	2.518665
65160	-2608.487	-2714.364	105.8775	0.0978327	0.357524	0.642476	0.902167	0.7959743	0.0413555	0.0317826	0.0116173	0.0232702	0.0328106	0.168086	0.0253777	0.0175014	0.0352308	0.0041223	0.0183951	0.000360585	0.0107907	0.0271012	0.00357924	0.00955132	0.0057572	0.0457541	0.00710252	0.00535262	0.00153153	0.00255149	0.0118374	0.0604328	0.0123105	0.0334392	0.0344359	0.0103075	0.0123441	0.0173749	0.0221497	0.0324204	0.00194079	0.0056112	0.0498312	0.0375163	0.0479154	0.0140801	0.0156785	0.0274249	0.107008	0.0746702	0.0206404	0.0398391	0.00564392	0.00862444	0.0332854	0.0285584	0.00934399	0.0850439	0.0976106	0.0992303	0.00519805	0.0405409	0.00757399	0.0758133	0.0147682	0.00766881	0.0321797	0.0347823	0.0772728	0.0200966	0.0732855	0.0288559	0.0489019	0.00721372	0.0478144	0.309147	0.562702	0.0791294	0.0490209	0.292596	0.549159	0.829451	1.20562	1.82097	3.41768	0.8886233	0.0196231	0.0150808	0.00551236	0.0110416	0.0155685	0.079756	0.0120416	0.00830436	0.0167169	0.00195602	0.00872843	0.000171096	0.00512013	0.0128594	0.00169834	0.00453207	0.00273177	0.0217102	0.00337012	0.0025398	0.000726707	0.00121067	0.0056168	0.0286751	0.00584131	0.0158668	0.0163397	0.00489088	0.00585725	0.00824434	0.0105099	0.0153833	0.0009209	0.00266249	0.0236447	0.0178014	0.0227357	0.00668093	0.00743938	0.013013	0.0507751	0.0354307	0.00979381	0.0189035	0.00267802	0.00409227	0.0157938	0.0135509	0.00443369	0.040353	0.0463159	0.0470844	0.00246646	0.0192365	0.00359383	0.0359731	0.00700744	0.00363882	0.0152691	0.0165041	0.0366657	0.00953577	0.0347737	0.013692	0.0232038	0.00342289	0.0226877	2.107497
65196	-2608.652	-2715.429	106.7765	0.01542	0.250945	0.749055	0.98458	0.2970077	0.0338567	0.0268355	0.0166213	0.00118622	0.00292342	0.161618	0.00947359	0.0238521	0.0375097	0.00916946	0.00490668	0.00241487	0.0236714	0.0274338	0.001573	0.0173485	0.0320575	0.00641259	0.00278394	0.00091197	0.000537023	0.000930713	0.00921063	0.0423299	0.000298495	0.0213811	0.0434884	0.0120907	0.0144916	0.00491558	0.0155144	0.0238851	0.000455831	0.00784683	0.05742	0.0196702	0.04804	0.0400569	0.0163291	0.0263894	0.0189052	0.0328676	0.0312714	0.0505933	0.00623522	0.000914429	0.0145579	0.0104807	0.0226797	0.0232921	0.0564227	0.00996709	0.0502194	0.0219847	0.000332266	0.010771	0.0215945	0.0275041	0.00984014	0.0223469	0.0220511	0.0454191	0.0520878	0.0530248	0.0872198	0.0312031	0.00680091	0.261482	0.585948	0.136825	0.015746	0.186104	0.440411	0.774266	1.29155	2.27061	5.37334	1.215804	0.0213146	0.0168944	0.010464	0.000746789	0.00184045	0.101747	0.00596413	0.0150162	0.0236143	0.00577266	0.00308901	0.00152029	0.0149024	0.017271	0.000990287	0.0109218	0.0201819	0.00403706	0.00175264	0.000574134	0.000338084	0.000585933	0.00579858	0.0266489	0.000187918	0.0134605	0.0273782	0.00761174	0.00912323	0.00309462	0.00976713	0.0150369	0.00028697	0.00493999	0.0361489	0.0123834	0.0302437	0.0252179	0.01028	0.0166135	0.0119018	0.0206919	0.019687	0.0318511	0.0039254	0.000575681	0.00916499	0.00659818	0.014278	0.0146636	0.0355211	0.00627481	0.0316158	0.0138405	0.000209179	0.00678091	0.0135949	0.0173153	0.00619489	0.0140686	0.0138823	0.0285937	0.032792	0.0333819	0.0549095	0.019644	0.00428153	1.588429
65232	-2606.463	-2713.342	106.8786	0.0307254	0.285626	0.714374	0.969275	0.3913059	0.015022	0.00789743	0.0146673	0.0226249	0.00134763	0.112565	0.0128058	0.00110488	0.0730511	0.00426384	0.00623005	0.00464496	0.00974251	0.00268283	0.00404369	0.0154993	0.0328234	0.0204588	0.00186867	0.0067265	5.11796e-05	0.00229576	0.00413345	0.0198037	0.0170952	0.0108952	0.0102067	0.00409356	0.0123698	0.00284265	0.0145713	0.00750577	0.000508434	0.00841387	0.0190894	0.0132717	0.00202057	0.0458276	0.0186808	0.0284149	0.0195965	0.0326696	0.0284037	0.0438463	0.0718924	0.00877293	0.00514244	0.00303233	0.0108091	0.0518182	0.00810353	0.0200256	0.024924	0.0287001	0.0150769	0.0191904	0.000993727	0.000868926	0.0138855	0.0257219	0.0535817	0.0423774	0.0516336	0.0272404	0.0163876	0.0191017	0.0149721	0.267623	0.594813	0.0646935	0.0728713	0.131855	0.372279	0.734715	1.36107	2.68616	7.5841	1.464976	0.0118197	0.00621389	0.0115406	0.0178019	0.00106035	0.0885689	0.0100759	0.000869349	0.0574784	0.0033549	0.00490196	0.00365477	0.00766565	0.00211091	0.00318168	0.0121953	0.0258263	0.0160975	0.00147032	0.00529257	4.02693e-05	0.00180636	0.0032523	0.015582	0.0134509	0.0085726	0.00803091	0.00322092	0.00973284	0.00223667	0.011465	0.00590572	0.000400048	0.00662024	0.01502	0.0104425	0.00158983	0.0360583	0.0146985	0.0223576	0.015419	0.0257052	0.0223488	0.0344994	0.0565667	0.00690276	0.0040462	0.00238591	0.00850488	0.0407719	0.00637606	0.0157567	0.0196108	0.022582	0.0118629	0.0150995	0.000781889	0.000683693	0.0109255	0.0202386	0.0421594	0.0333436	0.0406266	0.0214335	0.0128942	0.0150297	0.0117804	1.270931
65268	-2593.935	-2701.132	107.1969	0.0185275	0.259615	0.740385	0.981472	0.3175589	0.0220719	0.00927533	0.017369	0.0175973	0.00509824	0.146355	0.00254494	0.0019405	0.0248162	0.0109414	0.00404541	0.000779376	0.00475251	0.00718727	0.00499694	0.00245654	0.0437423	0.00876315	0.00167718	0.00267965	9.42223e-05	0.000955881	0.00651213	0.0279009	0.00402087	0.0240847	0.0155467	0.00140002	0.00769516	0.00259929	0.00518272	0.0141635	0.00304254	0.003626	0.0247806	0.00693044	0.000690139	0.0204494	0.00919362	0.0302108	0.0140101	0.0256019	0.0288811	0.0213014	0.0262766	0.0106024	0.00820509	0.0054249	0.00577706	0.0379199	0.00910425	0.0148219	0.0189312	0.0162498	0.0133546	0.00545662	0.00433758	0.00296719	0.0199957	0.0199275	0.0261578	0.0211815	0.0138865	0.0151074	0.0139059	0.0208229	0.0169383	0.351164	0.430514	0.130835	0.087487	0.123134	0.36006	0.727105	1.37532	2.77732	8.12124	1.514456	0.0224008	0.00941355	0.0176278	0.0178596	0.00517421	0.148536	0.00258286	0.00196942	0.025186	0.0111044	0.0041057	0.00079099	0.00482333	0.00729437	0.0050714	0.00249314	0.0443942	0.00889373	0.00170217	0.00271958	9.56263e-05	0.000970125	0.00660917	0.0283167	0.00408079	0.0244436	0.0157783	0.00142089	0.00780983	0.00263802	0.00525995	0.0143746	0.00308787	0.00368004	0.0251499	0.00703371	0.000700424	0.0207541	0.00933062	0.030661	0.0142188	0.0259835	0.0293115	0.0216188	0.0266681	0.0107604	0.00832736	0.00550574	0.00586315	0.038485	0.00923992	0.0150428	0.0192133	0.0164919	0.0135536	0.00553793	0.00440222	0.00301141	0.0202936	0.0202245	0.0265476	0.0214971	0.0140935	0.0153325	0.0141131	0.0211332	0.0171907	0.9853171
65304	-2591.389	-2698.636	107.2466	0.015578	0.251416	0.748584	0.984422	0.2980817	0.0103864	0.00544704	0.00922706	0.0110359	0.000265656	0.0903199	0.000896711	0.00334266	0.0221302	0.00175176	0.00604327	0.0161304	0.00632835	0.000243617	0.00171064	0.00915945	0.0131657	0.0011196	0.00195506	0.00048827	9.43765e-05	0.00488913	0.00275733	0.0103897	0.00744543	0.00698894	0.00897007	0.00477343	0.00622214	0.00186684	0.00478731	0.00905217	0.00185744	0.00443143	0.0131144	0.00865673	0.000273122	0.0277496	0.00134579	0.0208924	0.00564963	0.017826	0.0152818	0.00298837	0.0279529	0.00666585	0.00827209	0.00332028	0.00362101	0.0289019	0.0107206	0.00818831	0.025974	0.0173946	0.0133246	0.00228911	0.00252516	0.00217584	0.0192042	0.00679867	0.0270141	0.0191154	0.0134093	0.00391098	0.0065232	0.0159311	0.00766097	0.332302	0.528023	0.0968784	0.0427972	0.0934955	0.314813	0.697271	1.43416	3.17649	10.6957	1.713559	0.0152664	0.00800629	0.0135623	0.016221	0.000390472	0.132756	0.00131802	0.00491318	0.0325279	0.00257481	0.00888265	0.0237091	0.00930167	0.000358078	0.00251437	0.0134629	0.0193515	0.00164564	0.00287362	0.000717679	0.000138718	0.00718624	0.00405284	0.0152713	0.0109436	0.0102726	0.0131846	0.00701619	0.00914556	0.00274396	0.00703658	0.0133053	0.00273014	0.0065135	0.0192761	0.012724	0.000401446	0.0407876	0.0019781	0.0307086	0.00830406	0.0262015	0.0224619	0.00439243	0.0410864	0.00979774	0.0121587	0.00488029	0.00532231	0.0424812	0.0157575	0.0120355	0.0381776	0.0255673	0.0195851	0.00336463	0.00371158	0.00319814	0.0282272	0.00999297	0.0397065	0.0280965	0.0197095	0.00574852	0.00958807	0.0234162	0.0112604	0.6803457
65340	-2598.206	-2704.853	106.6464	0.0613299	0.326434	0.673566	0.93867	0.5660436	0.0526674	0.017136	0.0145599	0.0210815	0.0001967	0.182942	0.00136146	0.0135221	0.0473744	0.00465869	0.0152661	0.0106324	0.0093453	0.000985354	0.00950787	0.00327607	0.0144586	0.0129435	0.000580629	0.00151092	0.00295203	0.00118065	0.000723914	0.0142033	0.0124957	0.0209474	0.0160458	0.00181119	0.00669885	9.89923e-05	0.00890937	0.00871186	0.00219797	0.00738434	0.022996	0.0143336	0.00075645	0.0443495	0.0157113	0.0728882	0.0192046	0.0185043	0.0474992	0.0167854	0.0827374	0.0158266	0.00178525	0.0117062	0.00515372	0.0450429	0.0281524	0.0124894	0.0725902	0.0260515	0.0460242	0.0289032	0.00765834	0.00288931	0.0048219	0.0288598	0.0464827	0.0238746	0.0450667	0.0115084	0.0118273	0.017166	0.0160121	0.343228	0.564006	0.0178151	0.0749508	0.151821	0.39878	0.750648	1.33218	2.50765	6.58671	1.363024	0.0375117	0.0122049	0.0103701	0.015015	0.000140097	0.130298	0.000969681	0.00963093	0.0337418	0.00331809	0.0108731	0.00757278	0.00665607	0.000701805	0.00677186	0.00233334	0.010298	0.00921887	0.000413546	0.00107613	0.00210254	0.0008409	0.000515598	0.0101161	0.00889988	0.0149195	0.0114284	0.00128999	0.00477117	7.0506e-05	0.00634558	0.00620491	0.00156547	0.0052594	0.0163786	0.0102089	0.000538772	0.0315874	0.0111902	0.0519137	0.0136782	0.0131794	0.0338307	0.0119552	0.0589287	0.0112723	0.00127152	0.0083376	0.00367067	0.0320812	0.0200512	0.00889538	0.0517014	0.0185548	0.0327802	0.0205859	0.00545455	0.00205788	0.00343434	0.020555	0.0331067	0.0170044	0.0320981	0.00819672	0.00842384	0.0122263	0.0114044	1.404027
65376	-2597.497	-2704.238	106.741	0.00687182	0.217275	0.782725	0.993128	0.2304763	0.0062174	0.00407764	0.00162705	0.00390911	0.000339707	0.0310679	5.003e-05	0.00171203	0.00687439	0.00228124	0.000973439	0.00091431	0.00254988	0.000658237	0.00547973	0.000978294	0.00100202	0.00231454	0.000198149	0.00170496	0.00225652	0.00107459	0.000162279	0.00588396	0.00544349	0.0026675	0.00488929	0.00331554	0.00280029	0.000969306	0.0024805	0.0023294	0.000240944	0.00263206	0.00845967	0.00503917	0.00439566	0.00670163	0.00758383	0.00516022	0.000763614	0.0060139	0.00416247	0.00216366	0.00923049	0.0105248	0.00314915	0.01034	0.0137531	0.00836211	0.000514787	0.0033993	0.0064564	0.00740677	0.00248266	0.00522706	0.00507501	0.00477423	0.000345231	0.00155905	0.00496516	0.00244802	0.00795919	0.000289994	0.00552573	0.00398455	0.00484676	0.416762	0.287987	0.0791449	0.216106	0.0512974	0.234915	0.636408	1.57132	4.25687	19.4942	2.147598	0.0218048	0.0143005	0.00570617	0.0137095	0.00119137	0.108957	0.000175458	0.00600418	0.0241089	0.00800045	0.00341391	0.00320654	0.00894259	0.00230848	0.0192178	0.00343094	0.00351416	0.00811721	0.000694919	0.00597939	0.00791376	0.00376866	0.000569124	0.0206354	0.0190907	0.00935508	0.017147	0.0116278	0.0098208	0.00339941	0.00869926	0.00816936	0.000845007	0.00923078	0.0296686	0.0176727	0.0154158	0.023503	0.0265969	0.0180972	0.00267804	0.0210911	0.014598	0.00758809	0.0323719	0.036911	0.0110443	0.0362629	0.0482329	0.0293264	0.00180539	0.0119215	0.022643	0.025976	0.00870683	0.0183316	0.0177984	0.0167435	0.00121075	0.00546769	0.0174131	0.00858534	0.0279133	0.00101703	0.0193791	0.0139741	0.0169979	0.2851391
65412	-2597.085	-2703.086	106.0011	0.00574227	0.21071	0.78929	0.994258	0.2194306	0.00588443	0.000923316	0.0014336	0.00282874	0.000402284	0.0331814	7.85915e-05	0.000542416	0.00497777	0.00061676	0.00108017	0.000617406	0.000441972	0.00196719	0.00298736	0.00290339	0.00182134	0.000378895	0.000248863	0.000223468	2.86851e-05	0.000344724	0.00295081	0.00370859	0.000193657	0.00300353	0.00164453	0.00167232	0.001777	0.000956451	0.00169704	0.00250097	0.000306346	0.00103772	0.00388515	0.00166819	0.00123158	0.00494295	0.00178784	0.00182255	0.00107243	0.0083427	0.00177359	0.00148573	0.00492381	0.00480717	0.00597388	0.00493263	0.00305874	0.00487148	8.92518e-05	0.00271364	0.00144587	0.00239327	0.00156306	0.00370722	0.000820668	0.00207594	0.0001831	0.00156078	0.00253831	0.00159071	0.00418133	0.000144433	0.00228794	0.00407175	0.00708523	0.544248	0.327682	0.07571	0.0523602	0.0261375	0.169081	0.574354	1.74109	5.91432	38.2592	2.635141	0.0326198	0.00511831	0.00794702	0.0156808	0.00223002	0.183938	0.000435664	0.00300683	0.0275938	0.00341895	0.00598781	0.00342253	0.00245003	0.0109049	0.0165601	0.0160947	0.0100964	0.00210037	0.00137954	0.00123877	0.000159013	0.00191094	0.0163575	0.0205582	0.00107352	0.0166498	0.00911631	0.00927033	0.00985061	0.00530199	0.00940735	0.0138639	0.0016982	0.00575247	0.0215369	0.00924745	0.00682717	0.0274007	0.0099107	0.0101031	0.00594493	0.0462469	0.00983171	0.00823598	0.0272947	0.0266481	0.0331156	0.0273435	0.0169558	0.0270045	0.000494759	0.0150428	0.00801506	0.0132668	0.00866469	0.0205506	0.00454929	0.0115078	0.001015	0.00865204	0.0140708	0.00881795	0.0231788	0.000800653	0.012683	0.0225714	0.0392763	0.1803947
65448	-2603.214	-2710.12	106.9059	0.00868827	0.226329	0.773671	0.991312	0.2466183	0.0045246	0.00794376	0.00265017	0.0046508	0.00392113	0.0350217	0.000403035	0.000572268	0.0126225	0.00108219	0.00301839	0.00246837	0.0112191	0.00282879	0.00411568	0.00346056	0.00295381	0.000423721	0.000164794	0.00181494	2.12201e-05	0.00365898	0.00359901	0.00464038	0.0044528	0.00616788	0.00139497	0.00165324	0.00281044	0.00136849	0.00518317	0.00246703	0.000288159	0.0023926	0.0094674	0.0037945	0.00423529	0.0150941	0.000159455	0.00935263	0.00387859	0.0179088	0.000518961	0.00265715	0.00831042	0.013401	0.0110005	0.00914904	0.0145158	0.0122319	0.000264509	0.000468632	0.00699017	0.00455675	0.00193057	0.00800349	0.0146248	0.002485	0.00230414	0.00478542	0.0043572	0.00222904	0.0126844	0.00287794	0.00938263	0.00294346	0.00592672	0.343054	0.531515	0.0448557	0.0805759	0.0567127	0.246699	0.6462	1.54751	4.05353	17.6327	2.075032	0.0122801	0.02156	0.00719277	0.0126226	0.0106422	0.0950517	0.00109387	0.00155318	0.0342584	0.00293716	0.00819216	0.00669934	0.0304495	0.00767757	0.0111703	0.00939224	0.00801688	0.00115001	0.000447264	0.00492588	5.75931e-05	0.00993077	0.00976801	0.0125944	0.0120852	0.0167401	0.00378607	0.00448702	0.00762775	0.00371419	0.0140675	0.00669571	0.000782087	0.00649371	0.0256953	0.0102986	0.0114949	0.0409666	0.000432773	0.0253838	0.0105268	0.0486059	0.0014085	0.00721172	0.0225551	0.0363714	0.0298563	0.0248312	0.039397	0.0331984	0.000717898	0.0012719	0.0189719	0.0123674	0.00523972	0.0217221	0.0396928	0.00674448	0.00625362	0.012988	0.0118258	0.0060498	0.0344264	0.00781097	0.0254652	0.00798879	0.0160856	0.368449
65484	-2606.498	-2712.619	106.1205	0.176139	0.400924	0.599076	0.823861	1.512475	0.0169476	0.00415078	0.0104096	0.0033463	0.0152499	0.0785288	0.00176024	0.0110162	0.0195878	0.00410199	0.00629199	0.0112053	0.00316932	0.00767424	0.00781545	0.00356971	0.0107749	0.00660526	0.00114387	0.0023154	0.0011463	0.00432523	0.0137652	0.0101733	0.00911414	0.00468128	0.00963912	0.00198873	0.00935437	0.00267874	0.00740362	0.00678934	0.0012497	0.00712344	0.0122939	0.00381081	0.00155751	0.0163915	0.0200306	0.0346367	0.0126574	0.0172945	0.00729025	0.0146067	0.0400021	0.00784241	0.0132003	0.0194557	0.00611493	0.0377505	0.00640664	0.00695888	0.0193439	0.0129404	0.0321343	0.0113009	0.00151964	0.00254257	0.00235238	0.00672156	0.0230747	0.0224295	0.0172656	0.000995174	0.00820154	0.0266443	0.0149284	0.753865	0.0424018	0.170664	0.0330684	0.107878	0.337567	0.712618	1.40328	2.96238	9.26971	1.610095	0.0212965	0.00521591	0.0130808	0.00420499	0.0191631	0.0986799	0.00221193	0.013843	0.0246141	0.00515459	0.00790656	0.0140807	0.00398259	0.00964351	0.00982095	0.00448573	0.0135398	0.00830022	0.00143739	0.00290955	0.00144044	0.00543512	0.0172974	0.0127838	0.0114529	0.00588253	0.0121126	0.00249905	0.0117548	0.00336613	0.00930344	0.00853154	0.00157039	0.00895137	0.0154486	0.00478869	0.00195718	0.0205977	0.0251706	0.0435248	0.0159054	0.0217324	0.00916099	0.0183549	0.050267	0.00985484	0.0165876	0.0244482	0.00768408	0.0474375	0.00805064	0.00874458	0.0243077	0.016261	0.0403803	0.0142008	0.00190959	0.00319502	0.00295602	0.00844637	0.0289958	0.028185	0.0216961	0.00125054	0.0103061	0.0334815	0.0187591	0.7957931
